Lab_Rating,Lab_Rating,Lab_Rating,Premium_Rating,Premium_Rating,Premium_Rating,Basic_Rating,Basic_Rating,Basic_Rating,Attitude score,Attitude score,Attitude score,Behavior Score,Behavior Score,Behavior Score,Economic score,Economic score,Economic score
mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
1.7454545454545454,1.3083518302752177,55,4.636363636363637,1.984790653795493,55,4.7272727272727275,1.870378704518552,55,2.3718181818181816,0.7702671275677339,55,3.3603896103896105,0.9170086129704229,55,3.314545454545455,0.9574596368667225,55
3.272727272727273,1.9578545218190173,110,5.409090909090909,1.6101481756729783,110,4.327272727272727,1.7718962573908767,110,3.109545454545455,0.7193426999235327,110,5.645021645021645,0.7370237396076716,110,4.153181818181818,0.9774587269901177,110
4.076190476190476,2.087947271729775,105,5.6380952380952385,1.557388158250176,105,4.0476190476190474,1.877912877786607,105,5.05047619047619,0.7535969910425763,105,6.28390022675737,0.7126025287106501,105,5.158412698412699,0.8060240732601023,105
