Tuna,Source,sum_sq,df,F,PR(>F)
Premium,Intercept,922.0602509863173,1.0,332.62070398676383,2.6255900589059606e-48
Premium,C(Category),36.522056702571085,2.0,6.587417795344247,0.0016209564125518167
Premium,C(PriceLvl),933.77265698066,2.0,168.42289763400015,1.5877238756381498e-47
Premium,C(NutriLvl),924.1065996149712,2.0,166.67944822149556,3.389578422144549e-47
Premium,C(TasteLvl),12.850695664327885,2.0,2.317856904695821,0.100531965624771
Premium,C(PriceLvl):C(NutriLvl),934.8327601209897,4.0,84.30705326705035,1.0826838156941376e-45
Premium,C(PriceLvl):C(TasteLvl),17.1750801019221,4.0,1.5489191808288785,0.1885004444913926
Premium,C(NutriLvl):C(TasteLvl),15.944118869603628,4.0,1.437906047132841,0.22184353640735333
Premium,Residual,715.2036596132526,258.0,,
